departamento,provincia,distrito,dist_code,dept_code,prov_code,pct_actas,actas_contabilizadas,total_actas,votos_Fujimori,pct_Fujimori,votos_Lopez_Aliaga,pct_Lopez_Aliaga,votos_Nieto,pct_Nieto,votos_Belmont,pct_Belmont,votos_Sanchez,pct_Sanchez,type
Cajamarca,San Ignacio,Tabaconas,061107,060000,061100,94.643,53,56,385,5.169,71,0.953,116,1.557,667,8.955,5204,69.871,domestic
Cajamarca,San Marcos,Pedro Galvez,061201,060000,061200,92.857,52,56,1260,15.325,264,3.211,447,5.437,790,9.608,3233,39.321,domestic
Cajamarca,San Marcos,Ichocan,061202,060000,061200,100,7,7,196,19.066,29,2.821,49,4.767,75,7.296,313,30.447,domestic
Cajamarca,San Marcos,Gregorio Pita,061203,060000,061200,90.909,20,22,284,12.236,49,2.111,33,1.422,223,9.608,1106,47.652,domestic
Cajamarca,San Marcos,Jose Manuel Quiroz,061204,060000,061200,83.333,10,12,266,23.272,20,1.75,23,2.012,117,10.236,472,41.295,domestic
Cajamarca,San Marcos,Eduardo Villanueva,061205,060000,061200,90,9,10,214,17.244,30,2.417,40,3.223,164,13.215,497,40.048,domestic
Cajamarca,San Marcos,Jose Sabogal,061206,060000,061200,89.13,41,46,579,13.766,49,1.165,27,0.642,205,4.874,2591,61.602,domestic
Cajamarca,San Marcos,Chancay,061207,060000,061200,100,9,9,360,29.056,24,1.937,35,2.825,99,7.99,414,33.414,domestic
Cajamarca,San Pablo,San Pablo,061301,060000,061300,100,39,39,737,12.084,91,1.492,192,3.148,522,8.559,3476,56.993,domestic
Cajamarca,San Pablo,San Bernardino,061302,060000,061300,100,16,16,255,11.229,10,0.44,48,2.114,203,8.939,1459,64.245,domestic
Cajamarca,San Pablo,San Luis,061303,060000,061300,100,5,5,158,21.975,18,2.503,12,1.669,70,9.736,337,46.871,domestic
Cajamarca,San Pablo,Tumbaden,061304,060000,061300,100,14,14,244,11.816,50,2.421,36,1.743,292,14.14,1114,53.947,domestic
Cusco,Cusco,Cusco,070101,070000,070100,97.006,324,334,5657,8.464,6920,10.354,10981,16.431,6797,10.17,3323,4.972,domestic
Cusco,Cusco,Ccorca,070102,070000,070100,90,9,10,56,3.723,32,2.128,40,2.66,205,13.63,596,39.628,domestic
Cusco,Cusco,Poroy,070103,070000,070100,96.296,26,27,364,7.167,145,2.855,423,8.328,770,15.16,865,17.031,domestic
Cusco,Cusco,San Jeronimo,070104,070000,070100,97.015,130,134,2217,8.19,1884,6.96,3818,14.104,3434,12.686,3031,11.197,domestic
Cusco,Cusco,San Sebastian,070105,070000,070100,98.467,257,261,4447,8.324,3409,6.381,7964,14.907,6803,12.734,4269,7.991,domestic
Cusco,Cusco,Santiago,070106,070000,070100,94.208,244,259,4336,8.953,2639,5.449,6674,13.781,6136,12.67,3842,7.933,domestic
Cusco,Cusco,Saylla,070107,070000,070100,95,19,20,247,6.431,111,2.89,322,8.383,705,18.355,821,21.375,domestic
Cusco,Cusco,Wanchaq,070108,070000,070100,98.598,211,214,3864,8.543,7227,15.979,8686,19.205,3425,7.573,1096,2.423,domestic
Cusco,Acomayo,Acomayo,070201,070000,070200,100,14,14,94,4.257,39,1.766,105,4.755,392,17.754,578,26.178,domestic
Cusco,Acomayo,Acopia,070202,070000,070200,88.889,8,9,38,3.04,13,1.04,35,2.8,416,33.28,298,23.84,domestic
Cusco,Acomayo,Acos,070203,070000,070200,87.5,7,8,49,4.99,19,1.935,59,6.008,165,16.802,298,30.346,domestic
Cusco,Acomayo,Pomacanchi,070204,070000,070200,91.304,21,23,87,2.533,49,1.426,130,3.785,836,24.338,1211,35.255,domestic
Cusco,Acomayo,Rondocan,070205,070000,070200,100,9,9,55,4.173,14,1.062,31,2.352,235,17.83,417,31.639,domestic
Cusco,Acomayo,Sangarara,070206,070000,070200,91.667,11,12,62,4.128,12,0.799,32,2.13,379,25.233,507,33.755,domestic
Cusco,Acomayo,Mosoc Llacta,070207,070000,070200,100,5,5,12,1.565,25,3.259,37,4.824,210,27.379,184,23.99,domestic
Cusco,Anta,Anta,070301,070000,070300,96.721,59,61,578,5.446,283,2.666,646,6.086,1678,15.809,2092,19.71,domestic
Cusco,Anta,Chinchaypujio,070302,070000,070300,100,17,17,78,3.203,53,2.177,96,3.943,443,18.193,702,28.83,domestic
Cusco,Anta,Huarocondo,070303,070000,070300,89.474,17,19,130,4.633,69,2.459,136,4.847,349,12.438,876,31.219,domestic
Cusco,Anta,Limatambo,070304,070000,070300,100,27,27,341,8.231,146,3.524,153,3.693,669,16.148,1256,30.316,domestic
Cusco,Anta,Mollepata,070305,070000,070300,100,12,12,247,13.631,93,5.132,130,7.174,249,13.742,331,18.267,domestic
Cusco,Anta,Pucyura,070306,070000,070300,84.615,11,13,114,5.916,56,2.906,118,6.124,324,16.814,394,20.446,domestic
Cusco,Anta,Zurite,070307,070000,070300,100,13,13,149,6.409,56,2.409,143,6.151,393,16.903,441,18.968,domestic
Cusco,Anta,Cachimayo,070308,070000,070300,77.778,7,9,132,9.27,64,4.494,271,19.031,192,13.483,149,10.463,domestic
Cusco,Anta,Ancahuasi,070309,070000,070300,86.957,20,23,167,5.245,51,1.602,93,2.921,554,17.399,1060,33.291,domestic
Cusco,Calca,Calca,070401,070000,070400,100,64,64,609,5.292,499,4.336,968,8.412,1739,15.113,2759,23.977,domestic
Cusco,Calca,Coya,070402,070000,070400,100,13,13,116,5.474,85,4.011,135,6.371,338,15.951,602,28.41,domestic
Cusco,Calca,Lamay,070403,070000,070400,94.444,17,18,113,3.944,66,2.304,140,4.887,654,22.827,899,31.379,domestic
Cusco,Calca,Lares,070404,070000,070400,100,23,23,76,2.679,29,1.022,56,1.974,431,15.192,1281,45.153,domestic
Cusco,Calca,Pisac,070405,070000,070400,100,32,32,312,5.823,185,3.453,323,6.028,1014,18.925,1449,27.044,domestic
Cusco,Calca,San Salvador,070406,070000,070400,94.737,18,19,218,7.219,51,1.689,115,3.808,573,18.974,1089,36.06,domestic
Cusco,Calca,Taray,070407,070000,070400,100,14,14,204,7.558,62,2.297,121,4.483,533,19.748,804,29.789,domestic
Cusco,Calca,Yanatile,070408,070000,070400,100,30,30,183,5.151,39,1.098,91,2.561,560,15.761,1408,39.628,domestic
Cusco,Canas,Yanaoca,070501,070000,070500,100,29,29,77,1.767,47,1.079,132,3.03,896,20.565,1414,32.454,domestic
Cusco,Canas,Checca,070502,070000,070500,100,20,20,35,1.337,22,0.84,50,1.91,539,20.588,1258,48.052,domestic
Cusco,Canas,Kunturkanki,070503,070000,070500,93.75,15,16,61,2.3,33,1.244,73,2.753,598,22.549,1155,43.552,domestic
Cusco,Canas,Langui,070504,070000,070500,100,9,9,35,2.267,25,1.619,57,3.692,273,17.681,541,35.039,domestic
Cusco,Canas,Layo,070505,070000,070500,94.444,17,18,53,1.897,21,0.752,71,2.541,603,21.582,1218,43.593,domestic
Cusco,Canas,Pampamarca,070506,070000,070500,100,6,6,27,2.657,13,1.28,37,3.642,252,24.803,232,22.835,domestic
Cusco,Canas,Quehue,070507,070000,070500,100,10,10,19,1.388,6,0.438,31,2.264,307,22.425,569,41.563,domestic
Cusco,Canas,Tupac Amaru,070508,070000,070500,100,10,10,23,1.596,8,0.555,27,1.874,237,16.447,660,45.802,domestic
Cusco,Canchis,Sicuani,070601,070000,070600,97.516,157,161,957,3.138,766,2.512,3092,10.14,6013,19.719,6470,21.217,domestic
Cusco,Canchis,Combapata,070602,070000,070600,100,15,15,76,2.919,41,1.575,120,4.608,558,21.429,836,32.104,domestic
Cusco,Canchis,Checacupe,070603,070000,070600,100,16,16,63,2.293,30,1.092,118,4.294,633,23.035,938,34.134,domestic
Cusco,Canchis,Marangani,070604,070000,070600,100,32,32,119,2.042,68,1.167,297,5.097,1367,23.46,1747,29.981,domestic
Cusco,Canchis,Pitumarca,070605,070000,070600,100,23,23,88,2.471,40,1.123,132,3.707,667,18.731,1631,45.802,domestic
Cusco,Canchis,San Pablo,070606,070000,070600,93.75,15,16,69,2.565,38,1.413,133,4.944,611,22.714,924,34.349,domestic
Cusco,Canchis,San Pedro,070607,070000,070600,90,9,10,44,2.549,24,1.39,90,5.214,450,26.072,398,23.059,domestic
Cusco,Canchis,Tinta,070608,070000,070600,100,17,17,81,2.556,31,0.978,163,5.144,619,19.533,1091,34.427,domestic
Cusco,Chumbivilcas,Santo Tomas,070701,070000,070700,100,60,60,106,1.246,67,0.787,315,3.702,1394,16.385,3920,46.074,domestic
Cusco,Chumbivilcas,Capacmarca,070702,070000,070700,100,17,17,61,2.756,34,1.536,80,3.615,379,17.126,779,35.201,domestic
Cusco,Chumbivilcas,Colquemarca,070703,070000,070700,100,33,33,104,2.008,32,0.618,100,1.931,655,12.645,2984,57.606,domestic
Cusco,Chumbivilcas,Chamaca,070704,070000,070700,100,26,26,42,1.232,51,1.496,82,2.405,667,19.566,1414,41.478,domestic
Cusco,Chumbivilcas,Livitaca,070705,070000,070700,97.436,38,39,72,1.385,30,0.577,153,2.943,1079,20.758,1871,35.995,domestic
Cusco,Chumbivilcas,Llusco,070706,070000,070700,100,22,22,28,0.931,13,0.432,54,1.796,443,14.732,1718,57.133,domestic
Cusco,Chumbivilcas,Quiñota,070707,070000,070700,100,13,13,39,2.086,8,0.428,18,0.963,335,17.914,898,48.021,domestic
Cusco,Chumbivilcas,Velille,070708,070000,070700,100,26,26,71,1.776,40,1.001,121,3.027,843,21.091,1690,42.282,domestic
Cusco,Espinar,Espinar,070801,070000,070800,95.745,90,94,589,3.47,394,2.321,1532,9.026,4092,24.109,3847,22.665,domestic
Cusco,Espinar,Condoroma,070802,070000,070800,100,4,4,23,3.377,6,0.881,42,6.167,194,28.488,181,26.579,domestic
Cusco,Espinar,Coporaque,070803,070000,070800,100,53,53,191,2.178,110,1.255,328,3.741,2330,26.574,3409,38.88,domestic
Cusco,Espinar,Ocoruro,070804,070000,070800,100,6,6,24,2.344,24,2.344,54,5.273,256,25,358,34.961,domestic
Cusco,Espinar,Pallpata,070805,070000,070800,91.304,21,23,94,2.478,76,2.004,185,4.877,1090,28.737,1330,35.065,domestic
Cusco,Espinar,Pichigua,070806,070000,070800,100,16,16,71,2.569,30,1.085,94,3.401,707,25.579,1080,39.074,domestic
Cusco,Espinar,Suyckutambo,070807,070000,070800,100,10,10,25,1.66,18,1.195,36,2.39,373,24.768,602,39.973,domestic
Cusco,Espinar,Alto Pichigua,070808,070000,070800,100,11,11,45,2.35,24,1.253,80,4.178,484,25.274,720,37.598,domestic
Cusco,La Convencion,Santa Ana,070901,070000,070900,100,108,108,1715,9.113,1015,5.393,1107,5.882,2551,13.555,3405,18.092,domestic
Cusco,La Convencion,Echarate,070902,070000,070900,94.118,96,102,956,8.352,315,2.752,304,2.656,1705,14.896,3759,32.841,domestic
Cusco,La Convencion,Huayopata,070903,070000,070900,88.889,16,18,240,9.449,123,4.843,128,5.039,386,15.197,520,20.472,domestic
Cusco,La Convencion,Maranura,070904,070000,070900,95.238,20,21,264,7.933,97,2.915,119,3.576,533,16.016,699,21.004,domestic
Cusco,La Convencion,Ocobamba,070905,070000,070900,88.889,16,18,66,3.499,37,1.962,87,4.613,280,14.846,821,43.531,domestic
Cusco,La Convencion,Santa Teresa,070906,070000,070900,87.5,21,24,281,9.156,59,1.922,121,3.943,478,15.575,849,27.664,domestic
Cusco,La Convencion,Vilcabamba,070907,070000,070900,94.595,35,37,148,3.936,44,1.17,99,2.633,735,19.548,1511,40.186,domestic
Cusco,La Convencion,Quellouno,070908,070000,070900,97.674,42,43,438,7.972,89,1.62,144,2.621,978,17.801,2150,39.134,domestic
Cusco,La Convencion,Kimbiri,070909,070000,070900,0,0,45,0,0,0,0,0,0,0,0,0,0,domestic
Cusco,La Convencion,Pichari,070910,070000,070900,0,0,84,0,0,0,0,0,0,0,0,0,0,domestic
Cusco,La Convencion,Inkawasi,070911,070000,070900,87.5,14,16,59,3.804,11,0.709,15,0.967,265,17.086,906,58.414,domestic
Cusco,La Convencion,Villa Virgen,070912,070000,070900,0,0,8,0,0,0,0,0,0,0,0,0,0,domestic
Cusco,La Convencion,Villa Kintiarina,070913,070000,070900,0,0,9,0,0,0,0,0,0,0,0,0,0,domestic
Cusco,La Convencion,Megantoni,070915,070000,070900,0,0,41,0,0,0,0,0,0,0,0,0,0,domestic
Cusco,La Convencion,Kumpirushiato,070916,070000,070900,80,16,20,109,5.593,31,1.591,29,1.488,223,11.442,927,47.563,domestic
Cusco,La Convencion,Cielo Punco,070917,070000,070900,0,0,8,0,0,0,0,0,0,0,0,0,0,domestic
Cusco,La Convencion,Manitea,070918,070000,070900,0,0,12,0,0,0,0,0,0,0,0,0,0,domestic
Cusco,La Convencion,Union Asháninka,070919,070000,070900,0,0,18,0,0,0,0,0,0,0,0,0,0,domestic
Cusco,Paruro,Paruro,071001,070000,071000,90.909,10,11,85,5.158,40,2.427,63,3.823,265,16.08,384,23.301,domestic
Cusco,Paruro,Accha,071002,070000,071000,91.667,11,12,52,3.626,50,3.487,50,3.487,205,14.296,418,29.149,domestic
Cusco,Paruro,Ccapi,071003,070000,071000,92.857,13,14,61,5.004,15,1.231,15,1.231,138,11.321,326,26.743,domestic
Cusco,Paruro,Colcha,071004,070000,071000,100,5,5,52,8.784,9,1.52,16,2.703,50,8.446,85,14.358,domestic
Cusco,Paruro,Huanoquite,071005,070000,071000,100,20,20,106,3.679,47,1.631,90,3.124,706,24.505,1015,35.231,domestic
Cusco,Paruro,Omacha,071006,070000,071000,100,19,19,39,2.025,19,0.987,19,0.987,242,12.565,955,49.585,domestic
Cusco,Paruro,Yaurisque,071007,070000,071000,100,10,10,60,3.257,40,2.172,76,4.126,294,15.961,621,33.713,domestic
Cusco,Paruro,Paccaritambo,071008,070000,071000,100,9,9,72,6.377,15,1.329,50,4.429,137,12.135,334,29.584,domestic
Cusco,Paruro,Pillpinto,071009,070000,071000,100,5,5,99,14.602,25,3.687,23,3.392,98,14.454,135,19.912,domestic
Cusco,Paucartambo,Paucartambo,071101,070000,071100,100,37,37,186,3.157,57,0.967,172,2.919,1092,18.534,2514,42.668,domestic
Cusco,Paucartambo,Caicay,071102,070000,071100,100,10,10,67,3.794,26,1.472,61,3.454,357,20.215,656,37.146,domestic
Cusco,Paucartambo,Colquepata,071103,070000,071100,96.552,28,29,189,4.035,51,1.089,92,1.964,939,20.047,2374,50.683,domestic
Cusco,Paucartambo,Challabamba,071104,070000,071100,96.552,28,29,94,2.45,26,0.678,54,1.408,543,14.155,2207,57.534,domestic
Cusco,Paucartambo,Kosñipata,071105,070000,071100,77.778,14,18,111,5.023,27,1.222,37,1.674,352,15.928,1000,45.249,domestic
Cusco,Paucartambo,Huancarani,071106,070000,071100,90,18,20,121,3.737,42,1.297,71,2.193,658,20.321,1380,42.619,domestic
Cusco,Quispicanchi,Urcos,071201,070000,071200,97.561,40,41,390,5.726,201,2.951,392,5.755,1095,16.077,1833,26.912,domestic
Cusco,Quispicanchi,Andahuaylillas,071202,070000,071200,94.737,18,19,193,5.911,105,3.216,203,6.217,539,16.508,742,22.726,domestic
Cusco,Quispicanchi,Camanti,071203,070000,071200,100,9,9,139,10.459,14,1.053,45,3.386,180,13.544,424,31.904,domestic
Cusco,Quispicanchi,Ccarhuayo,071204,070000,071200,100,10,10,36,2.215,20,1.231,29,1.785,169,10.4,1089,67.015,domestic
Cusco,Quispicanchi,Ccatca,071205,070000,071200,91.429,32,35,247,4.966,80,1.608,114,2.292,979,19.682,2414,48.532,domestic
Cusco,Quispicanchi,Cusipata,071206,070000,071200,100,15,15,75,2.931,42,1.641,91,3.556,554,21.649,917,35.834,domestic
Cusco,Quispicanchi,Huaro,071207,070000,071200,100,13,13,145,6.178,76,3.238,140,5.965,343,14.614,630,26.843,domestic
Cusco,Quispicanchi,Lucre,071208,070000,071200,100,13,13,198,7.753,95,3.72,153,5.991,420,16.445,489,19.146,domestic
Cusco,Quispicanchi,Marcapata,071209,070000,071200,100,15,15,93,4.387,25,1.179,56,2.642,259,12.217,1106,52.17,domestic
Cusco,Quispicanchi,Ocongate,071210,070000,071200,87.5,42,48,129,1.693,51,0.669,85,1.115,1210,15.877,4962,65.11,domestic
Cusco,Quispicanchi,Oropesa,071211,070000,071200,93.103,27,29,405,7.744,169,3.231,397,7.591,881,16.845,943,18.031,domestic
Cusco,Quispicanchi,Quiquijana,071212,070000,071200,100,30,30,130,2.614,61,1.227,164,3.298,899,18.078,2169,43.616,domestic
Cusco,Urubamba,Urubamba,071301,070000,071300,92.647,63,68,715,6.143,669,5.748,1311,11.264,1603,13.773,1670,14.348,domestic
Cusco,Urubamba,Chinchero,071302,070000,071300,100,36,36,361,4.985,176,2.431,439,6.063,1367,18.879,1509,20.84,domestic
Cusco,Urubamba,Huayllabamba,071303,070000,071300,88.889,16,18,208,7.311,94,3.304,195,6.854,490,17.223,537,18.875,domestic
Cusco,Urubamba,Machupicchu,071304,070000,071300,100,31,31,288,5.798,236,4.751,672,13.529,842,16.952,446,8.979,domestic
Cusco,Urubamba,Maras,071305,070000,071300,100,24,24,216,5.444,90,2.268,140,3.528,605,15.247,1038,26.159,domestic
Cusco,Urubamba,Ollantaytambo,071306,070000,071300,96.875,31,32,267,5.028,173,3.258,336,6.328,945,17.797,1334,25.122,domestic
Cusco,Urubamba,Yucay,071307,070000,071300,100,10,10,124,6.54,96,5.063,190,10.021,216,11.392,180,9.494,domestic
Huancavelica,Huancavelica,Huancavelica,080101,080000,080100,96.364,106,110,1000,5.032,639,3.215,1525,7.674,3112,15.659,4521,22.749,domestic
Huancavelica,Huancavelica,Acobambilla,080102,080000,080100,90,9,10,126,12.451,16,1.581,12,1.186,141,13.933,423,41.798,domestic
Huancavelica,Huancavelica,Acoria,080103,080000,080100,97.222,70,72,337,3.921,130,1.513,97,1.129,908,10.566,4283,49.837,domestic
Huancavelica,Huancavelica,Conayca,080104,080000,080100,66.667,2,3,16,5.594,6,2.098,18,6.294,33,11.538,97,33.916,domestic
Huancavelica,Huancavelica,Cuenca,080105,080000,080100,100,7,7,100,11.468,12,1.376,21,2.408,121,13.876,310,35.55,domestic
Huancavelica,Huancavelica,Huachocolpa,080106,080000,080100,100,7,7,56,5.55,8,0.793,18,1.784,146,14.47,445,44.103,domestic
Huancavelica,Huancavelica,Huayllahuara,080108,080000,080100,100,3,3,25,6.72,2,0.538,6,1.613,53,14.247,128,34.409,domestic
Huancavelica,Huancavelica,Izcuchaca,080109,080000,080100,100,4,4,130,19.608,30,4.525,25,3.771,63,9.502,129,19.457,domestic
Huancavelica,Huancavelica,Laria,080110,080000,080100,100,3,3,15,3.695,5,1.232,10,2.463,54,13.3,167,41.133,domestic
Huancavelica,Huancavelica,Manta,080111,080000,080100,100,3,3,31,8.267,2,0.533,13,3.467,72,19.2,140,37.333,domestic
Huancavelica,Huancavelica,Mariscal Caceres,080112,080000,080100,100,3,3,47,10.468,22,4.9,8,1.782,66,14.699,173,38.53,domestic
Huancavelica,Huancavelica,Moya,080113,080000,080100,100,4,4,59,12.634,8,1.713,24,5.139,48,10.278,135,28.908,domestic
Huancavelica,Huancavelica,Nuevo Occoro,080114,080000,080100,77.778,7,9,25,2.969,8,0.95,9,1.069,120,14.252,503,59.739,domestic
Huancavelica,Huancavelica,Palca,080115,080000,080100,80,8,10,53,4.788,18,1.626,25,2.258,186,16.802,484,43.722,domestic
Huancavelica,Huancavelica,Pilchaca,080116,080000,080100,75,3,4,49,11.29,11,2.535,18,4.147,34,7.834,98,22.581,domestic
Huancavelica,Huancavelica,Vilca,080117,080000,080100,87.5,7,8,64,8.184,13,1.662,9,1.151,119,15.217,328,41.944,domestic
Huancavelica,Huancavelica,Yauli,080118,080000,080100,94.03,63,67,366,3.848,178,1.871,111,1.167,1130,11.88,5439,57.18,domestic
Huancavelica,Huancavelica,Ascension,080119,080000,080100,100,36,36,341,4.878,172,2.461,533,7.625,1099,15.722,1652,23.634,domestic
Huancavelica,Huancavelica,Huando,080120,080000,080100,95.238,20,21,132,4.735,49,1.758,52,1.865,368,13.199,1503,53.91,domestic
Huancavelica,Acobamba,Acobamba,080201,080000,080200,93.103,27,29,231,5.955,93,2.398,121,3.119,601,15.494,1780,45.888,domestic
Huancavelica,Acobamba,Anta,080202,080000,080200,95,19,20,109,5.989,22,1.209,8,0.44,220,12.088,1052,57.802,domestic
Huancavelica,Acobamba,Andabamba,080203,080000,080200,100,13,13,96,5.439,9,0.51,5,0.283,202,11.445,1166,66.062,domestic
Huancavelica,Acobamba,Caja,080204,080000,080200,100,9,9,103,9.139,21,1.863,27,2.396,142,12.6,567,50.311,domestic
Huancavelica,Acobamba,Marcas,080205,080000,080200,100,7,7,114,11.504,15,1.514,22,2.22,111,11.201,430,43.391,domestic
Huancavelica,Acobamba,Paucara,080206,080000,080200,85.294,29,34,215,5.257,98,2.396,56,1.369,622,15.208,2270,55.501,domestic
Huancavelica,Acobamba,Pomacocha,080207,080000,080200,90.909,10,11,97,6.826,42,2.956,17,1.196,166,11.682,766,53.906,domestic
Huancavelica,Acobamba,Rosario,080208,080000,080200,100,20,20,111,5.273,32,1.52,18,0.855,210,9.976,1196,56.817,domestic
Huancavelica,Angaraes,Lircay,080301,080000,080300,92.754,64,69,521,5.759,274,3.029,227,2.509,1305,14.426,3920,43.334,domestic
Huancavelica,Angaraes,Anchonga,080302,080000,080300,91.667,22,24,65,2.265,40,1.394,22,0.767,378,13.171,1809,63.031,domestic
Huancavelica,Angaraes,Callanmarca,080303,080000,080300,100,3,3,20,5,6,1.5,14,3.5,68,17,167,41.75,domestic
Huancavelica,Angaraes,Congalla,080304,080000,080300,92.857,13,14,53,3.709,27,1.889,9,0.63,248,17.355,733,51.295,domestic
Huancavelica,Angaraes,Chincho,080305,080000,080300,100,5,5,90,15.544,11,1.9,20,3.454,58,10.017,200,34.542,domestic
Huancavelica,Angaraes,Huayllay Grande,080306,080000,080300,100,5,5,19,2.969,8,1.25,11,1.719,98,15.313,344,53.75,domestic
Huancavelica,Angaraes,Huanca-Huanca,080307,080000,080300,100,5,5,16,2.676,15,2.508,6,1.003,87,14.548,332,55.518,domestic
Huancavelica,Angaraes,Julcamarca,080308,080000,080300,100,4,4,26,4.207,23,3.722,24,3.883,116,18.77,200,32.362,domestic
Huancavelica,Angaraes,San Antonio de Antaparco,080309,080000,080300,100,5,5,36,5.669,8,1.26,26,4.094,91,14.331,232,36.535,domestic
Huancavelica,Angaraes,Santo Tomas de Pata,080310,080000,080300,100,6,6,80,10.724,10,1.34,19,2.547,111,14.879,368,49.33,domestic
Huancavelica,Angaraes,Secclla,080311,080000,080300,90,9,10,48,3.98,6,0.498,12,0.995,176,14.594,714,59.204,domestic
Huancavelica,Angaraes,Ccochaccasa,080312,080000,080300,100,11,11,53,3.098,19,1.11,22,1.286,271,15.839,914,53.419,domestic
Huancavelica,Castrovirreyna,Castrovirreyna,080401,080000,080400,100,9,9,174,15.078,50,4.333,24,2.08,127,11.005,448,38.821,domestic
Huancavelica,Castrovirreyna,Arma,080402,080000,080400,100,5,5,149,27.19,29,5.292,11,2.007,61,11.131,130,23.723,domestic
Huancavelica,Castrovirreyna,Aurahua,080403,080000,080400,100,7,7,45,7.27,10,1.616,0,0,97,15.67,330,53.312,domestic
Huancavelica,Castrovirreyna,Capillas,080405,080000,080400,100,5,5,103,17.637,10,1.712,10,1.712,58,9.932,267,45.719,domestic
Huancavelica,Castrovirreyna,Cocas,080406,080000,080400,100,4,4,77,18.16,7,1.651,3,0.708,69,16.274,121,28.538,domestic
Huancavelica,Castrovirreyna,Chupamarca,080408,080000,080400,100,4,4,45,12.431,10,2.762,11,3.039,54,14.917,145,40.055,domestic
Huancavelica,Castrovirreyna,Huachos,080409,080000,080400,100,7,7,120,15.267,22,2.799,24,3.053,83,10.56,220,27.99,domestic
Huancavelica,Castrovirreyna,Huamatambo,080410,080000,080400,100,3,3,114,33.043,4,1.159,7,2.029,56,16.232,85,24.638,domestic
Huancavelica,Castrovirreyna,Mollepampa,080414,080000,080400,80,4,5,88,22.055,10,2.506,13,3.258,67,16.792,119,29.825,domestic
Huancavelica,Castrovirreyna,San Juan,080422,080000,080400,100,4,4,165,27.5,5,0.833,22,3.667,58,9.667,172,28.667,domestic
Huancavelica,Castrovirreyna,Tantara,080427,080000,080400,100,4,4,197,43.681,39,8.647,19,4.213,44,9.756,77,17.073,domestic
Huancavelica,Castrovirreyna,Ticrapo,080428,080000,080400,85.714,6,7,179,20.504,41,4.696,48,5.498,135,15.464,214,24.513,domestic
Huancavelica,Castrovirreyna,Santa Ana,080429,080000,080400,100,5,5,40,6.885,4,0.688,14,2.41,73,12.565,245,42.169,domestic
Huancavelica,Tayacaja,Pampas,080501,080000,080500,92.857,26,28,262,6.702,202,5.168,337,8.621,516,13.2,1293,33.078,domestic
Huancavelica,Tayacaja,Acostambo,080502,080000,080500,84.615,11,13,141,8.048,24,1.37,26,1.484,264,15.068,767,43.779,domestic
Huancavelica,Tayacaja,Acraquia,080503,080000,080500,93.333,14,15,131,5.856,44,1.967,120,5.364,351,15.691,1038,46.401,domestic
Huancavelica,Tayacaja,Ahuaycha,080504,080000,080500,100,16,16,107,4.263,41,1.633,77,3.068,324,12.908,1408,56.096,domestic
Huancavelica,Tayacaja,Colcabamba,080506,080000,080500,100,41,41,185,3.504,58,1.099,80,1.515,515,9.756,3441,65.183,domestic
Huancavelica,Tayacaja,Daniel Hernandez,080509,080000,080500,96.667,29,30,275,5.678,108,2.23,250,5.162,641,13.236,2241,46.273,domestic
